@relation en_taro_adun

@attribute race {race:Zerg,race:Protoss,race:Terran}
@attribute status {status:Win,status:Loss}
@attribute user {http://kr.battle.net/sc2/en/profile/2343479/1/,http://eu.battle.net/sc2/en/profile/3538115/1/,http://eu.battle.net/sc2/en/profile/4064798/1/,http://kr.battle.net/sc2/en/profile/2343263/1/,http://kr.battle.net/sc2/en/profile/2333068/1/,http://kr.battle.net/sc2/en/profile/2341467/1/,http://kr.battle.net/sc2/en/profile/2343067/1/,http://eu.battle.net/sc2/en/profile/251061/1/,http://eu.battle.net/sc2/en/profile/4234852/1/,http://us.battle.net/sc2/en/profile/4417787/1/,http://eu.battle.net/sc2/en/profile/3973341/1/,http://kr.battle.net/sc2/en/profile/2348639/1/,http://eu.battle.net/sc2/en/profile/3010872/1/,http://kr.battle.net/sc2/en/profile/2342120/1/,http://kr.battle.net/sc2/en/profile/2343012/1/,http://eu.battle.net/sc2/en/profile/2896854/1/,http://kr.battle.net/sc2/en/profile/2342419/1/,http://us.battle.net/sc2/en/profile/3202227/1/,http://eu.battle.net/sc2/en/profile/3074362/1/,http://us.battle.net/sc2/en/profile/4665241/1/,http://eu.battle.net/sc2/en/profile/377576/1/,http://eu.battle.net/sc2/en/profile/2452136/1/,http://eu.battle.net/sc2/en/profile/3368730/1/,http://kr.battle.net/sc2/en/profile/2334376/1/,http://eu.battle.net/sc2/en/profile/250458/1/,http://kr.battle.net/sc2/en/profile/2344476/1/,http://kr.battle.net/sc2/en/profile/2342343/1/}
@attribute s NUMERIC
@attribute hotkey40 NUMERIC
@attribute hotkey30 NUMERIC
@attribute hotkey32 NUMERIC
@attribute hotkey42 NUMERIC
@attribute hotkey20 NUMERIC
@attribute hotkey10 NUMERIC
@attribute hotkey12 NUMERIC
@attribute hotkey22 NUMERIC
@attribute hotkey50 NUMERIC
@attribute hotkey52 NUMERIC
@attribute Base NUMERIC
@attribute hotkey80 NUMERIC
@attribute hotkey82 NUMERIC
@attribute hotkey60 NUMERIC
@attribute hotkey62 NUMERIC
@attribute SingleMineral NUMERIC
@attribute hotkey90 NUMERIC
@attribute hotkey70 NUMERIC
@attribute hotkey00 NUMERIC
@attribute hotkey02 NUMERIC
@attribute hotkey01 NUMERIC
@attribute hotkey72 NUMERIC
@attribute hotkey11 NUMERIC
@attribute hotkey31 NUMERIC
@attribute hotkey92 NUMERIC
@attribute hotkey41 NUMERIC
@attribute hotkey21 NUMERIC
@attribute hotkey51 NUMERIC
@attribute hotkey71 NUMERIC
@attribute hotkey61 NUMERIC
@attribute hotkey81 NUMERIC
@attribute hotkey91 NUMERIC
@attribute APM NUMERIC

@data
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,231.0,0.0,3.0,6.0,0.0,2.0,5.0,150.0,9.0,0.0,0.0,8.0,0.0,0.0,5.0,473.0,2.0,4.0,0.0,7.0,401.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.74025974
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,220.0,0.0,3.0,14.0,0.0,2.0,4.0,89.0,19.0,0.0,0.0,8.0,0.0,0.0,3.0,492.0,4.0,4.0,1.0,7.0,416.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.239951279
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,205.0,0.0,3.0,26.0,0.0,5.0,5.0,119.0,13.0,0.0,0.0,8.0,0.0,0.0,3.0,437.0,2.0,3.0,3.0,8.0,348.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.623115578
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,227.0,0.0,3.0,19.0,0.0,4.0,6.0,126.0,26.0,0.0,0.0,4.0,0.0,0.0,3.0,462.0,1.0,6.0,1.0,5.0,381.0,0.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.82208589
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/2452136/1/,253.0,0.0,2.0,429.0,0.0,4.0,3.0,95.0,152.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.673024523
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/2452136/1/,327.0,0.0,2.0,444.0,0.0,3.0,4.0,133.0,133.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.882352941
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/2452136/1/,215.0,0.0,2.0,425.0,0.0,4.0,5.0,137.0,206.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.610705596
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,246.0,0.0,3.0,1.0,0.0,2.0,5.0,123.0,27.0,0.0,0.0,9.0,0.0,0.0,2.0,524.0,1.0,4.0,1.0,3.0,434.0,0.0,6.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.304347826
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,249.0,0.0,2.0,6.0,0.0,2.0,8.0,75.0,12.0,0.0,0.0,6.0,0.0,0.0,2.0,505.0,2.0,4.0,1.0,6.0,441.0,0.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.257249766
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,257.0,2.0,1.0,391.0,248.0,6.0,7.0,255.0,81.0,1.0,69.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.858956276
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,334.0,2.0,1.0,447.0,230.0,8.0,6.0,252.0,53.0,1.0,55.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.615384615
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,231.0,3.0,1.0,310.0,250.0,5.0,3.0,208.0,79.0,1.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.557939914
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,371.0,1.0,1.0,0.0,331.0,4.0,2.0,222.0,37.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,127.667238422
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,277.0,3.0,1.0,451.0,189.0,4.0,6.0,286.0,43.0,1.0,44.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.272727273
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,363.0,1.0,2.0,1.0,325.0,5.0,2.0,193.0,26.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,121.330645161
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,383.0,5.0,1.0,0.0,269.0,6.0,2.0,98.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.534059946
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/251061/1/,347.0,1.0,0.0,0.0,351.0,5.0,3.0,250.0,48.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,147.254901961
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/251061/1/,310.0,1.0,0.0,0.0,314.0,4.0,2.0,212.0,34.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,126.925434116
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,316.0,3.0,1.0,523.0,336.0,6.0,5.0,285.0,51.0,1.0,68.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.313901345
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,388.0,3.0,1.0,499.0,257.0,6.0,7.0,209.0,51.0,1.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.677130045
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,376.0,3.0,1.0,504.0,296.0,5.0,6.0,235.0,56.0,1.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.27510917
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/250458/1/,301.0,1.0,0.0,0.0,292.0,5.0,3.0,54.0,126.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,124.916864608
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/250458/1/,285.0,2.0,4.0,22.0,220.0,4.0,3.0,18.0,118.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.560578662
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/250458/1/,291.0,2.0,1.0,10.0,262.0,2.0,4.0,85.0,89.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,126.329479769
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/250458/1/,247.0,2.0,1.0,0.0,179.0,4.0,8.0,126.0,80.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.411444142
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/250458/1/,308.0,2.0,0.0,0.0,273.0,3.0,9.0,93.0,103.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,124.441087613
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/250458/1/,268.0,2.0,1.0,13.0,258.0,2.0,5.0,47.0,135.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/250458/1/,280.0,2.0,1.0,4.0,307.0,2.0,2.0,41.0,163.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,122.517482517
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/250458/1/,308.0,1.0,1.0,2.0,301.0,4.0,3.0,70.0,111.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,130.184757506
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,278.0,0.0,4.0,13.0,0.0,6.0,4.0,185.0,49.0,0.0,0.0,3.0,0.0,0.0,2.0,619.0,0.0,2.0,0.0,5.0,525.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.247729149
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,216.0,2.0,14.0,117.0,70.0,10.0,3.0,136.0,183.0,0.0,0.0,4.0,2.0,16.0,1.0,545.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.985074627
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,267.0,0.0,4.0,4.0,0.0,3.0,8.0,214.0,16.0,0.0,0.0,6.0,0.0,0.0,2.0,503.0,0.0,2.0,0.0,6.0,469.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.229275579
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,234.0,2.0,15.0,79.0,56.0,12.0,3.0,131.0,197.0,0.0,0.0,4.0,2.0,7.0,1.0,514.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.134831461
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,251.0,0.0,1.0,0.0,0.0,6.0,10.0,105.0,42.0,0.0,0.0,6.0,0.0,0.0,3.0,443.0,2.0,3.0,0.0,5.0,400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.573739296
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,207.0,2.0,17.0,107.0,123.0,10.0,1.0,45.0,224.0,0.0,0.0,4.0,1.0,0.0,1.0,489.0,1.0,0.0,2.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.385347288
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,257.0,0.0,2.0,7.0,0.0,4.0,6.0,148.0,16.0,0.0,0.0,9.0,0.0,0.0,3.0,482.0,0.0,4.0,0.0,7.0,407.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.786316776
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,198.0,2.0,10.0,75.0,148.0,6.0,1.0,47.0,208.0,0.0,0.0,5.0,1.0,0.0,1.0,479.0,0.0,0.0,3.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.53197405
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,231.0,2.0,1.0,521.0,210.0,4.0,4.0,318.0,21.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.791907514
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,202.0,2.0,2.0,137.0,156.0,4.0,4.0,69.0,18.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1098265896
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,234.0,3.0,1.0,487.0,281.0,4.0,7.0,267.0,54.0,1.0,62.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.951672862
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,143.0,1.0,2.0,143.0,138.0,3.0,6.0,107.0,20.0,0.0,0.0,4.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8104089219
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,272.0,2.0,1.0,344.0,245.0,3.0,10.0,195.0,70.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.191759113
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3074362/1/,159.0,2.0,3.0,158.0,156.0,2.0,8.0,113.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0407523511
race:Terran,status:Loss,http://eu.battle.net/sc2/en/profile/2896854/1/,235.0,2.0,1.0,310.0,310.0,7.0,6.0,209.0,71.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.63562753
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,136.0,1.0,2.0,120.0,139.0,5.0,6.0,85.0,33.0,0.0,0.0,3.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9028340081
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/3973341/1/,235.0,2.0,30.0,73.0,2.0,11.0,2.0,149.0,134.0,0.0,0.0,5.0,3.0,3.0,4.0,475.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.379421222
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/2452136/1/,206.0,0.0,3.0,388.0,0.0,4.0,5.0,212.0,90.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.744
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,233.0,1.0,17.0,105.0,4.0,13.0,2.0,160.0,199.0,0.0,0.0,2.0,2.0,6.0,1.0,569.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.204081633
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/2452136/1/,339.0,1.0,3.0,490.0,0.0,5.0,9.0,162.0,193.0,1.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,43.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.805825243
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,223.0,1.0,16.0,98.0,1.0,15.0,2.0,130.0,166.0,0.0,0.0,3.0,2.0,5.0,1.0,526.0,0.0,0.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.076539101
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/2452136/1/,261.0,1.0,3.0,478.0,0.0,5.0,6.0,163.0,197.0,1.0,0.0,50.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.95
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3973341/1/,242.0,1.0,11.0,77.0,3.0,15.0,2.0,168.0,150.0,1.0,0.0,2.0,2.0,7.0,1.0,511.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.337976984
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/2452136/1/,331.0,1.0,3.0,462.0,0.0,5.0,7.0,92.0,189.0,1.0,0.0,56.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.454545455
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,278.0,0.0,2.0,1.0,0.0,2.0,4.0,166.0,18.0,0.0,0.0,7.0,0.0,0.0,2.0,618.0,0.0,4.0,1.0,5.0,511.0,0.0,3.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.265486726
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/250458/1/,298.0,2.0,1.0,7.0,291.0,4.0,3.0,47.0,125.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.546501329
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,265.0,0.0,3.0,1.0,0.0,2.0,4.0,99.0,15.0,0.0,0.0,11.0,0.0,0.0,2.0,524.0,3.0,5.0,2.0,12.0,452.0,0.0,9.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.706484642
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/250458/1/,304.0,2.0,0.0,0.0,331.0,2.0,1.0,25.0,182.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,127.704545455
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/3538115/1/,244.0,0.0,2.0,5.0,0.0,3.0,2.0,152.0,24.0,0.0,0.0,5.0,0.0,0.0,3.0,546.0,0.0,3.0,3.0,10.0,445.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.333333333
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/250458/1/,303.0,3.0,1.0,8.0,298.0,3.0,2.0,22.0,150.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,129.743589744
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,230.0,0.0,2.0,1.0,0.0,6.0,6.0,208.0,59.0,0.0,0.0,27.0,0.0,0.0,5.0,518.0,1.0,3.0,0.0,9.0,453.0,0.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.131979695
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/250458/1/,256.0,1.0,1.0,4.0,209.0,3.0,6.0,121.0,85.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.816326531
race:Zerg,status:Loss,http://eu.battle.net/sc2/en/profile/250458/1/,313.0,1.0,0.0,0.0,246.0,5.0,7.0,67.0,116.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.447236181
race:Zerg,status:Win,http://eu.battle.net/sc2/en/profile/3538115/1/,254.0,0.0,3.0,1.0,0.0,3.0,10.0,164.0,26.0,0.0,0.0,17.0,0.0,0.0,2.0,502.0,0.0,3.0,0.0,5.0,445.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.412935323
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,285.0,2.0,1.0,431.0,340.0,5.0,4.0,173.0,97.0,1.0,62.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.730639731
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,239.0,3.0,1.0,497.0,210.0,5.0,3.0,341.0,23.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.94893617
race:Terran,status:Win,http://eu.battle.net/sc2/en/profile/2896854/1/,252.0,3.0,1.0,369.0,257.0,6.0,10.0,224.0,89.0,1.0,102.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.959028832
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,179.0,1.0,3.0,173.0,155.0,4.0,12.0,110.0,28.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1935483871
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/4234852/1/,218.0,2.0,1.0,232.0,97.0,5.0,9.0,42.0,12.0,1.0,18.0,2.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7368421053
race:Protoss,status:Win,http://eu.battle.net/sc2/en/profile/3074362/1/,181.0,1.0,3.0,160.0,167.0,6.0,11.0,90.0,30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.7262569832
race:Protoss,status:Loss,http://eu.battle.net/sc2/en/profile/4234852/1/,174.0,2.0,1.0,183.0,55.0,3.0,6.0,35.0,18.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9195402299
